,metric_name,metric_id,mean_squarred_error,training_time,inference_time
0,cpu_prct_used,091c334c-a90a-4d8f-ba75-2c936220cd64,4.568239964771162,110.41129565238953,0.0626058578491211
1,messages_unacknowledged,fe897d86-1ea4-4e00-a018-5cd8702e96b3,89.13333531762261,101.2468569278717,0.07172465324401855
2,cpu_prct_used,cc0f3149-f443-4ba8-b8ae-931fedb52e82,9.396226377083224,110.41129565238953,0.06686043739318848
3,messages,32e3bff5-5ab7-491a-a1c0-cf3952ac5530,12.584926950623872,102.83129453659058,0.08443903923034668
4,cpu_usage,a88abad6-0f29-4d5e-b688-ba698ab97d59,38.01458460351928,99.67228412628174,0.06548500061035156
5,consumers,81e5a28a-cbc1-4652-ad63-29d99142bace,0.04924189254337112,97.3181324005127,0.06285905838012695
6,ack,eff3da11-6f06-48a4-8187-35fdcded15ec,249.91868990233604,101.11349368095398,0.05656576156616211
7,ack,3436bacf-c5d3-4c51-8b3f-8196fddae06f,1.569872286759219,101.11349368095398,0.05382561683654785
8,cpu_usage,e7ea3817-6a9a-4eab-aa56-bb8bb3c0385a,37.75293119052562,99.67228412628174,0.06656980514526367
9,messages,406bb3d8-3043-4169-aa78-406dd46d26db,1088369.4205774067,102.83129453659058,0.07074236869812012
10,cpu_prct_used,05398140-2e37-4635-ad89-b48dc87fb26e,5.7312305778748405,110.41129565238953,0.07390189170837402
11,messages_ready,f0dd3b75-740a-4a37-bcef-9f78f4e35019,3.320792991428244,46.29642128944397,0.047386884689331055
