,metric_name,metric_id,mean_squarred_error,training_time,inference_time,p_Value
139,messages_ready,e3df52a0-2e39-4e14-aa79-fed2c2478fca,17.76449367137547,0.05043339729309082,0.00044345855712890625,8.377453416561197e-08
140,messages_ready,d334ad97-d249-47bb-a688-abc1b0ccfb7c,4.824558165895685e-06,0.17573332786560059,0.00037479400634765625,
141,memoryConsumed,e54c5d2d-e561-439d-bb89-5d3185ab44bf,321387.32727092615,0.032356977462768555,0.0003895759582519531,0.14035712693490016
142,messages_ready,522f3d93-1fbe-41c6-9ace-1490fa38b146,4.824558165895717e-06,0.1981501579284668,0.0003707408905029297,
143,cpu_ready,79e7da1a-6412-4abf-82e0-c0dedb07023c,7.171914237285354,3.1222081184387207,0.0004425048828125,1.2194108294162394e-08
144,messages_unacknowledged,e2108e3d-ff3a-4c66-b4d8-8c6c52046cb7,4.824558165895715e-06,0.3385436534881592,0.0003941059112548828,
145,cpu_prct_used,38a97ede-2bd3-4605-9610-782a9e3ddee4,3.585145363290316,1.441225290298462,0.0004608631134033203,0.0034850074514335763
146,memoryConsumed,a9ea6a16-a5e4-407f-a88c-1ceb8cfcbf2a,2286.8462552159217,0.26445984840393066,0.00045371055603027344,0.00010581978178797923
147,memoryConsumed,4e79a0d9-451d-45be-bcef-dceda196cbd3,382945.32874809497,0.043292999267578125,0.0004131793975830078,1.0565097935662843e-06
148,memoryConsumed,c8594556-aa4a-4af1-a161-f0537bc5e2be,3.305295403273703,0.11843132972717285,0.00040411949157714844,0.0
149,consumers,adf35232-156a-4fad-bde2-12467b76ca57,1.0,0.53291916847229,0.0007822513580322266,0.6632556843955357
150,cpu_prct_used,2d983e54-b46b-452e-8ba1-234bbd75a938,1.8621986512350526,0.08027100563049316,0.0004444122314453125,0.0
151,cpu_wait,d7d14311-0d5a-454a-81e4-386a8f8f79ca,1816.385442904484,1.7651443481445312,0.0004565715789794922,2.463192319640153e-05
152,messages,bed0d7e2-4814-4bd1-a8fd-2f10a1e02557,1001.7225256776418,1.6821010112762451,0.0004673004150390625,8.538970152521983e-07
